source_id,location_id,method,pt_location_id,description,program_code,program_desc,ministry_client,resp_code,service_line_code,stob_code,project_code,merchant_id
SBC,2,M,20201,ASHCROFT MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G02,58200,1461,3200000,22054387
SBC,3,M,20403,ATLIN MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J03,58200,1461,3200000,22054486
SBC,8,M,20408,BELLA COOLA MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H08,58200,1461,3200000,22054577
SBC,10,M,20302,BURNABY MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L10,58200,1461,3200000,23684779
SBC,11,M,20411,BURNS LAKE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J11,58200,1461,3200000,22042705
SBC,12,M,20412,CAMPBELL RIVER MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L12,58200,1461,3200000,22042747
SBC,19,M,20419,CHETWYND MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H19,58200,1461,3200000,22042754
SBC,14,M,20414,CHILLIWACK MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L14,58200,1461,3200000,22042796
SBC,15,M,20415,CLINTON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G15,58200,1461,3200000,22042820
SBC,16,M,20416,COURTENAY MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L16,58200,1461,3200000,22042838
SBC,17,M,20417,CRANBROOK MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F17,58200,1461,3200000,22042887
SBC,18,M,20418,CRESTON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F18,58200,1461,3200000,22043067
SBC,23,M,20423,DAWSON CREEK MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H23,58200,1461,3200000,22043083
SBC,13,M,20413,DEASE LAKE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J13,58200,1461,3200000,22043141
SBC,25,M,20425,DUNCAN MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L25,58200,1461,3200000,22043182
SBC,30,M,20430,FERNIE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F30,58200,1461,3200000,22043208
SBC,32,M,20432,FORT NELSON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H32,58200,1461,3200000,22043281
SBC,33,M,20433,FORT ST. JAMES MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H33,58200,1461,3200000,22043315
SBC,31,M,20431,FORT ST. JOHN MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H31,58200,1461,3200000,22043372
SBC,37,M,20437,GANGES MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L37,58200,1461,3200000,22043380
SBC,35,M,20435,GOLDEN MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F35,58200,1461,3200000,22043406
SBC,36,M,20436,GRAND FORKS MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F36,58200,1461,3200000,22043430
SBC,39,M,20439,HOUSTON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J39,58200,1461,3200000,22043463
SBC,38,M,20438,INVERMERE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F38,58200,1461,3200000,22043505
SBC,40,M,20440,KAMLOOPS MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G40,58200,1461,3200000,22043539
SBC,41,M,20441,KASLO MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F41,58200,1461,3200000,22043547
SBC,42,M,20442,KELOWNA M/C POS,315,SERVICE BC M/C POS                      ,74,32G42,58200,1461,3200000,22455675
SBC,43,M,20443,KITIMAT MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J43,58200,1461,3200000,22043562
SBC,45,M,20445,LILLOOET MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G45,58200,1461,3200000,22043596
SBC,47,M,20447,MACKENZIE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H47,58200,1461,3200000,22043604
SBC,46,M,20446,MAPLE RIDGE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L46,58200,1461,3200000,22043620
SBC,48,M,20448,MASSET MSTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J48,58200,1461,3200000,20803999
SBC,50,M,20450,MERRITT MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G50,58200,1461,3200000,22043646
SBC,51,M,20451,NAKUSP MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F51,58200,1461,3200000,22043653
SBC,55,M,20455,NANAIMO MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L55,58200,1461,3200000,22043661
SBC,56,M,20456,NELSON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F56,58200,1461,3200000,22043679
SBC,60,M,20460,OLIVER MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G60,58200,1461,3200000,22043703
SBC,65,M,20465,PENTICTON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G65,58200,1461,3200000,22043745
SBC,66,M,20466,PORT ALBERNI MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L66,58200,1461,3200000,22043810
SBC,64,M,20464,PORT HARDY MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L64,58200,1461,3200000,22043828
SBC,67,M,20467,POWELL RIVER MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L67,58200,1461,3200000,22043836
SBC,68,M,20468,PRINCE GEORGE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H68,58200,1461,3200000,22043893
SBC,69,M,20469,PRINCE RUPERT MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J69,58200,1461,3200000,22043919
SBC,70,M,20470,PRINCETON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G70,58200,1461,3200000,22043984
SBC,73,M,20473,QUEEN CHARLOTTE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J73,58200,1461,3200000,22044008
SBC,75,M,20475,QUESNEL MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H75,58200,1461,3200000,22044164
SBC,80,M,20480,REVELSTOKE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G80,58200,1461,3200000,22044230
SBC,85,M,20485,SALMON ARM MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G85,58200,1461,3200000,22044255
SBC,82,M,20482,SECHELT MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L82,58200,1461,3200000,22044297
SBC,86,M,20486,SMITHERS MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J86,58200,1461,3200000,22044305
SBC,83,M,20483,SPARWOOD MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F83,58200,1461,3200000,22044313
SBC,84,M,20484,SQUAMISH MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L84,58200,1461,3200000,22044362
SBC,87,M,20487,STEWART MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J87,58200,1461,3200000,22044412
SBC,88,M,20488,TERRACE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32J88,58200,1461,3200000,22044438
SBC,81,M,20481,TRAIL MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32F81,58200,1461,3200000,22044545
SBC,89,M,20489,UCLUELET MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L89,58200,1461,3200000,22044628
SBC,91,M,20491,VALEMOUNT MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H91,58200,1461,3200000,22044701
SBC,92,M,20492,VANDERHOOF MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H92,58200,1461,3200000,22044750
SBC,93,M,20493,VERNON MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32G93,58200,1461,3200000,22044859
SBC,94,M,20498,VICTORIA MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32L94,58200,1461,3200000,20777441
SBC,97,M,20497,WILLIAMS LAKE MASTERCARD POS,315,SERVICE BC M/C POS                      ,74,32H97,58200,1461,3200000,22044933
SBC,52,M,90521,SBC MOBILE OUTREACH POS M/C,315,SERVICE BC M/C POS                      ,74,32F52,58200,1461,3200142,24103846
SBC,62,M,90537,SBC MOBILE OUTREACH POS M/C,315,SERVICE BC M/C POS                      ,74,32F62,58200,1461,3200120,24103838
SBC,53,M,90525,SBC MOBILE OUTREACH POS M/C,315,SERVICE BC M/C POS                      ,74,32F53,58200,1461,3200142,24103895
SBC,59,M,90541,SBC MOBILE OUTREACH POS M/C,315,SERVICE BC M/C POS                      ,74,32F59,58200,1461,3200142,24103879
SBC,54,M,90529,SBC MOBILE OUREACH POS M/C,315,SERVICE BC M/C POS                      ,74,32F54,58200,1461,3200142,24103853
SBC,96,M,90517,SBC MOBILE OUTREACH POS M/C,315,SERVICE BC M/C POS                      ,74,32F96,58200,1461,3200142,24103887
LABOUR,44016,M,44016,EMPLOYMENT STDS BR VICTORIA-MC POS      ,541,EMPLOYMENT STANDARDS BRANCH MC POS      ,127,51622,52300,4581,5155555,23302208
LABOUR,44020,M,44020,TALENT AGENCY LICENCING INTERNET M/C    ,629,EMPLOYMENT STANDARDS BR INTERNET M/C    ,0TW,51650,53702,4798,5155555,23700609
LABOUR,44599,M,44599,EMPLOYMENT STANDARDS ICEPAY M/C         ,674,EMPLOYMENT STANDARDS ICEPAY M/C         ,127,51622,52300,4581,5155555,23956607
LABOUR,44604,M,44604,EMPLOYMENT STANDARDS TRUST ICEPAY M/C   ,674,EMPLOYMENT STANDARDS ICEPAY M/C         ,0TW,51650,53702,4798,5155555,23956599
LABOUR,44021,PM,44021,TALENT AGENCY LICENCING INT DEBIT M/C   ,630,EMPLOYMENT STANDARDS BR INT DEBIT M/C   ,0TW,51650,53702,4798,5155555,23700609
LABOUR,44600,PM,44600,EMPLOYMENT STANDARDS ICEPAY DEBIT M/C   ,675,EMPLOYMENT STANDARDS ICEPAY DEBIT M/C   ,127,51622,52300,4581,5155555,23956607
LABOUR,44605,PM,44605,EMPLOYMENT STANDARDS TRUST ICEPAY DBT MC,675,EMPLOYMENT STANDARDS ICEPAY DEBIT M/C   ,0TW,51650,53702,4798,5155555,23956599
SBC,61,V,20661,100 MILE HOUSE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H61,58200,1461,3200000,22054353
SBC,1,V,20700,HAZELTON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J01,58200,1461,3200000,22043448
SBC,2,V,20602,ASHCROFT-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G02,58200,1461,3200000,22054387
SBC,3,V,20603,ATLIN-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J03,58200,1461,3200000,22054486
SBC,8,V,20608,BELLA COOLA-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H08,58200,1461,3200000,22054577
SBC,10,V,20301,BURNABY-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L10,58200,1461,3200000,23684779
SBC,11,V,20611,BURNS LAKE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J11,58200,1461,3200000,22042705
SBC,12,V,20612,CAMPBELL RIVER-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L12,58200,1461,3200000,22042747
SBC,19,V,20619,CHETWTND-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H19,58200,1461,3200000,22042754
SBC,14,V,20614,CHILLIWACK-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L14,58200,1461,3200000,22042796
SBC,15,V,20615,CLINTON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G15,58200,1461,3200000,22042820
SBC,16,V,20616,COURTENAY-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L16,58200,1461,3200000,22042838
SBC,17,V,20617,CRANBROOK-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F17,58200,1461,3200000,22042887
SBC,18,V,20618,CRESTON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F18,58200,1461,3200000,22043067
SBC,23,V,20623,DAWSON CREEK-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H23,58200,1461,3200000,22043083
SBC,13,V,20613,DEASE LAKE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J13,58200,1461,3200000,22043141
SBC,25,V,20625,DUNCAN-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L25,58200,1461,3200000,22043182
SBC,30,V,20630,FERNIE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F30,58200,1461,3200000,22043208
SBC,32,V,20632,FORT NELSON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H32,58200,1461,3200000,22043281
SBC,33,V,20633,FORT ST. JAMES-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H33,58200,1461,3200000,22043315
SBC,31,V,20631,FORT ST. JOHN-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H31,58200,1461,3200000,22043372
SBC,37,V,20637,GANGES-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L37,58200,1461,3200000,22043380
SBC,35,V,20635,GOLDEN-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F35,58200,1461,3200000,22043406
SBC,36,V,20636,GRAND FORKS-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F36,58200,1461,3200000,22043430
SBC,39,V,20639,HOUSTON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J39,58200,1461,3200000,22043463
SBC,38,V,20638,INVERMERE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F38,58200,1461,3200000,22043505
SBC,40,V,20640,KAMLOOPS-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G40,58200,1461,3200000,22043539
SBC,41,V,20641,KASLO-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F41,58200,1461,3200000,22043547
SBC,42,V,20642,KELOWNA VISA POS,1339,SERVICE BC VISA POS                     ,74,32G42,58200,1461,3200000,22455675
SBC,43,V,20643,KITIMAT-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J43,58200,1461,3200000,22043562
SBC,45,V,20645,LILLOOET-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G45,58200,1461,3200000,22043596
SBC,47,V,20647,MACKENZIE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H47,58200,1461,3200000,22043604
SBC,46,V,20646,MAPLE RIDGE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L46,58200,1461,3200000,22043620
SBC,48,V,20648,MASSET VISA POS,1339,SERVICE BC VISA POS                     ,74,32J48,58200,1461,3200000,20803999
SBC,50,V,20650,MERRITT-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G50,58200,1461,3200000,22043646
SBC,51,V,20651,NAKUSP-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F51,58200,1461,3200000,22043653
SBC,55,V,20655,NANAIMO-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L55,58200,1461,3200000,22043661
SBC,56,V,20656,NELSON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F56,58200,1461,3200000,22043679
SBC,60,V,20660,OLIVER-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G60,58200,1461,3200000,22043703
SBC,65,V,20665,PENTICTON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G65,58200,1461,3200000,22043745
SBC,66,V,20666,PORT ALBERNI-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L66,58200,1461,3200000,22043810
SBC,64,V,20664,PORT HARDY-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L64,58200,1461,3200000,22043828
SBC,67,V,20667,POWELL RIVER-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L67,58200,1461,3200000,22043836
SBC,68,V,20668,PRINCE GEORGE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H68,58200,1461,3200000,22043893
SBC,69,V,20669,PRINCE RUPERT-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J69,58200,1461,3200000,22043919
SBC,70,V,20670,PRINCETON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G70,58200,1461,3200000,22043984
SBC,73,V,20673,QUEEN CHARLOTTE CITY-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J73,58200,1461,3200000,22044008
SBC,75,V,20675,QUESNEL-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H75,58200,1461,3200000,22044164
SBC,80,V,20680,REVELSTOKE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G80,58200,1461,3200000,22044230
SBC,85,V,20685,SALMON ARM-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G85,58200,1461,3200000,22044255
SBC,82,V,20682,SECHELT-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L82,58200,1461,3200000,22044297
SBC,86,V,20686,SMITHERS-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J86,58200,1461,3200000,22044305
SBC,83,V,20683,SPARWOOD-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F83,58200,1461,3200000,22044313
SBC,84,V,20684,SQUAMISH-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L84,58200,1461,3200000,22044362
SBC,87,V,20687,STEWART-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J87,58200,1461,3200000,22044412
SBC,88,V,20688,TERRACE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32J88,58200,1461,3200000,22044438
SBC,81,V,20681,TRAIL-VISA POS,1339,SERVICE BC VISA POS                     ,74,32F81,58200,1461,3200000,22044545
SBC,89,V,20689,UCLUELET-VISA POS,1339,SERVICE BC VISA POS                     ,74,32L89,58200,1461,3200000,22044628
SBC,91,V,20691,VALEMOUNT-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H91,58200,1461,3200000,22044701
SBC,92,V,20692,VANDERHOOF-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H92,58200,1461,3200000,22044750
SBC,93,V,20693,VERNON-VISA POS,1339,SERVICE BC VISA POS                     ,74,32G93,58200,1461,3200000,22044859
SBC,94,V,20698,VICTORIA VISA POS,1339,SERVICE BC VISA POS                     ,74,32L94,58200,1461,3200000,20777441
SBC,97,V,20697,WILLIAMS LAKE-VISA POS,1339,SERVICE BC VISA POS                     ,74,32H97,58200,1461,3200000,22044933
SBC,52,V,90520,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F52,58200,1461,3200142,24103846
SBC,62,V,90536,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F62,58200,1461,3200142,24103838
SBC,53,V,90524,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F53,58200,1461,3200142,24103895
SBC,59,V,90540,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F59,58200,1461,3200142,24103879
SBC,57,V,90532,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F57,58200,1461,3200142,24103861
SBC,57,V,90533,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F57,58200,1461,3200142,24103861
SBC,54,V,90528,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F54,58200,1461,3200142,24103853
SBC,96,V,90516,SBC MOBILE OUTREACH POS VISA,1339,SERVICE BC VISA POS                     ,74,32F96,58200,1461,3200142,24103887
LABOUR,44018,V,44018,TALENT AGENCY LICENCING INTERNET VISA   ,627,EMPLOYMENT STANDARDS BR INTERNET VISA   ,0TW,51650,53702,4798,5155555,23700609
LABOUR,44597,V,44597,EMPLOYMENT STANDARDS ICEPAY VISA        ,672,EMPLOYMENT STANDARDS ICEPAY VISA        ,127,51622,52300,4581,5155555,23956607
LABOUR,44602,V,44602,EMPLOYMENT STANDARDS TRUST ICEPAY VISA  ,672,EMPLOYMENT STANDARDS ICEPAY VISA        ,0TW,51650,53702,4798,5155555,23956599
LABOUR,44017,PV,44017,EMPLOYMENT STDS BR VICTORIA-VSA/DBT POS ,543,EMPLOYMENT STANDARDS BR VISA\DEBIT POS  ,127,51622,52300,4581,5155555,23302208
LABOUR,44019,PV,44019,TALENT AGENCY LICENCING INT VISA DEBIT  ,628,EMPLOYMENT STANDARDS BR INT VISA DEBIT  ,0TW,51650,53702,4798,5155555,23700609
LABOUR,44598,PV,44598,EMPLOYMENT STANDARDS ICEPAY VISA DEBIT  ,673,EMPLOYMENT STANDARDS ICEPAY VISADEBIT   ,127,51622,52300,4581,5155555,23956607
LABOUR,44603,PV,44603,EMPLOYMENT STANDARDS TRUST ICEPAY VSADBT,673,EMPLOYMENT STANDARDS ICEPAY VISADEBIT   ,0TW,51650,53702,4798,5155555,23956599
